date,code,open,high,low,close,volume,amount,adjustflag
2020/1/23,sz.002273,16.33,18.24,15.83,16.63,1107556045,18757550896,3
2020/2/28,sz.002273,14.97,21.07,13.6,17.15,1712183237,29663509688,3
2020/3/31,sz.002273,17.57,18.59,12.95,13.3,1171936382,17930140992,3
2020/4/30,sz.002273,13.27,14.95,12.37,14.72,887142040,12277366328,3
2019/10/31,sz.002281,28.51,29.6,26.54,27.2,144751419,4080584976,3
2019/11/29,sz.002281,27.2,29.13,26.85,27.9,180825677,5067459967,3
2019/12/31,sz.002281,27.9,30.99,27.9,29.78,283311756,8358125497,3
2020/1/23,sz.002281,29.96,32.4,29.08,29.55,242102406,7542435239,3
2020/2/28,sz.002281,26.6,35.67,23.94,29.88,407772134,12405159385,3
2020/3/31,sz.002281,30.5,38.15,28.8,31.41,660318228,22165478878,3
2020/4/30,sz.002281,31.3,34.5,27.81,29.7,293947969,9164227033,3
2019/10/31,sz.002288,4.62,4.83,4.36,4.46,164199397,760963156,3
2019/11/29,sz.002288,4.47,4.68,4.16,4.32,199235566,882872743.2,3
2019/12/31,sz.002288,4.31,5.38,4.29,4.84,713973303,3570864735,3
2020/1/23,sz.002288,4.86,5.87,4.85,4.98,638065828,3417505444,3
2020/2/28,sz.002288,4.48,7,4.03,5.51,1210927463,6901188604,3
2020/3/31,sz.002288,5.6,6.11,4.43,4.58,850492120,4673256415,3
2020/4/30,sz.002288,4.53,5.12,4,4.45,384211417,1796722023,3
2019/10/31,sz.002296,6.51,7.48,6.39,6.74,315436022,2210471584,3
2019/11/29,sz.002296,6.62,8.13,6.51,7.17,557411313,4098256422,3
2019/12/31,sz.002296,7.2,8.8,7.05,7.96,559616764,4520152057,3
2020/1/23,sz.002296,8.03,9.47,7.97,8.3,433416122,3793325724,3
2020/2/28,sz.002296,7.47,8.78,6.72,7.52,407901079,3241636394,3
2020/3/31,sz.002296,7.59,9.8,7.36,7.5,608534922,5198586085,3
2020/4/30,sz.002296,7.46,8.01,6.81,7.28,249669177,1901967078,3
2019/10/31,sz.002308,4.31,4.9,4.23,4.49,299511520,1385322453,3
2019/11/29,sz.002308,4.45,4.62,4.3,4.34,205213012,912037106.3,3
2019/12/31,sz.002308,4.31,4.9,4.16,4.62,284516410,1287537425,3
2020/1/23,sz.002308,4.63,5.94,4.59,5.34,435168778,2211875033,3
2020/2/28,sz.002308,4.81,7.89,4.33,6.33,1167276137,7040759782,3
2020/3/31,sz.002308,6.56,7.8,5.23,5.33,616135732,4051446840,3
2020/4/30,sz.002308,5.27,6.25,5.26,5.9,406485686,2354305459,3
2019/10/31,sz.002313,19.87,19.96,18.07,18.09,56686938,1081682492,3
2019/11/29,sz.002313,18.1,19.63,17,18.92,67769042,1263475009,3
2019/12/31,sz.002313,18.95,21.22,18.65,19.8,99595946,1985184951,3
2020/1/23,sz.002313,19.92,21.09,18.72,18.96,78534995,1597044530,3
2020/2/28,sz.002313,17.06,23.85,15.44,20.78,178572994,3556784321,3
2020/3/31,sz.002313,21.1,23.98,17.49,17.53,194018840,4060608546,3
2020/4/30,sz.002313,17.31,19.12,16.03,17.4,82117151,1469419467,3
2019/10/31,sz.002351,7.59,11.11,7.19,10.32,600500619,5440114050,3
2019/11/29,sz.002351,10.32,16.42,10.05,15.36,1282201195,17910724903,3
2019/12/31,sz.002351,15.46,31.41,15.3,22.5,1599772856,38341296831,3
2020/1/23,sz.002351,22.53,27,19.3,19.84,866385513,20158853514,3
2020/2/28,sz.002351,17.86,24.62,16.11,19.47,908433124,19431909274,3
2020/3/31,sz.002351,19.69,22.97,15.01,15.22,532655120,10127863236,3
2020/4/30,sz.002351,15.26,18.18,14.11,17.37,388024970,6394614212,3
2019/10/31,sz.002362,17.17,17.99,15.8,16.23,143509025,2459780702,3
2019/11/29,sz.002362,16.2,16.75,14.63,15.42,59541511,930056065.8,3
2019/12/31,sz.002362,15.51,16.75,15.16,15.98,85108194,1372828495,3
2020/1/23,sz.002362,16.16,18.32,16.02,17.34,108031388,1856277726,3
2020/2/28,sz.002362,15.7,21.35,15.01,17.94,327206831,6229934724,3
2020/3/31,sz.002362,18.3,21.19,15.91,16.2,179436327,3393280419,3
2020/4/30,sz.002362,16.17,18.22,15.08,16.27,86456121,1453990190,3
2019/10/31,sz.002369,8.11,9.48,7.52,8.18,450610571,3861301780,3
2019/11/29,sz.002369,8.19,9.97,8.1,8.78,944909016,8382960471,3
2019/12/31,sz.002369,8.82,10.49,8.62,9.18,871307769,8371105827,3
2020/1/23,sz.002369,9.27,10.64,9.2,9.98,565970180,5650569970,3
2020/2/28,sz.002369,8.98,12.8,8.08,10.57,1107599913,11812651141,3
2020/3/31,sz.002369,10.82,12.6,9.65,9.8,1062481599,12023497095,3
2020/4/30,sz.002369,9.7,10.48,7.8,8.3,411004345,3802194785,3
2019/10/31,sz.002376,12.5,13.57,11.99,12.05,141926141,1807763786,3
2019/11/29,sz.002376,12.04,12.48,11.3,11.66,74503003,882316224.3,3
2019/12/31,sz.002376,11.66,12.65,11.6,12.1,106086853,1288711790,3
2020/1/23,sz.002376,12.17,12.84,11.58,11.74,134287841,1673095515,3
2020/2/28,sz.002376,10.57,13.87,10.28,11.91,511536600,6439251910,3
2020/3/31,sz.002376,12,12.66,10.77,10.87,200983189,2363479319,3
2020/4/30,sz.002376,10.87,11.1,9.46,9.98,132474684,1375858946,3
2019/10/31,sz.002383,10.2,11,10.1,10.71,89265744,946115628.9,3
2019/11/29,sz.002383,10.71,11.18,9.22,9.25,90372144,925157638.9,3
2019/12/31,sz.002383,9.25,10.13,8.88,9.32,146581333,1392463574,3
2020/1/23,sz.002383,9.4,11.08,9.35,10.68,217431798,2192709103,3
2020/2/28,sz.002383,9.61,12.5,8.65,10.73,573340590,6326250608,3
2020/3/31,sz.002383,10.72,12.33,9.85,9.94,428571831,4855956130,3
2020/4/30,sz.002383,9.99,10.74,8.96,9.83,161377969,1622215612,3
2019/10/31,sz.002384,19.76,21.11,18.21,20.61,798177590,15805353783,3
2019/11/29,sz.002384,20.45,21.45,17.5,19.1,662931531,13238272976,3
2019/12/31,sz.002384,19.04,24.45,18.42,23.15,905465907,19620745668,3
2020/1/23,sz.002384,23.05,31.48,23,28.7,772140079,21393184681,3
2020/2/28,sz.002384,25.83,36.59,24.88,28.3,1374543138,40913358273,3
2020/3/31,sz.002384,29.25,32.33,19.88,20.61,1409434291,36206542086,3
2020/4/30,sz.002384,20.66,26.78,20.43,26.54,1071560662,24769667180,3
2019/10/31,sz.002387,16.96,16.97,14.2,14.94,161099361,2499288348,3
2019/11/29,sz.002387,14.95,16.5,14.76,16.33,165487775,2630423008,3
2019/12/31,sz.002387,16.33,17.38,15.55,15.9,252323541,4086377738,3
2020/1/23,sz.002387,15.98,16.39,15.18,15.5,132129828,2106651311,3
2020/2/28,sz.002387,13.95,15.95,12.56,13.3,337392346,4807592466,3
2020/3/31,sz.002387,13.3,13.95,10.77,11.28,249067263,3041454330,3
2020/4/30,sz.002387,11.15,12.84,10.69,12.16,224165789,2603875966,3
2019/10/31,sz.002388,8.02,8.45,7.11,7.34,155371638,1200358278,3
2019/11/29,sz.002388,7.3,7.55,6.47,6.68,113751024,802206681.6,3
2019/12/31,sz.002388,6.67,7.68,6.67,7.2,203889389,1484203957,3
2020/1/23,sz.002388,7.27,7.95,7,7.09,131025466,979421736.3,3
2020/2/28,sz.002388,6.38,7.78,5.74,6.62,202654354,1397220559,3
2020/3/31,sz.002388,6.82,7.9,6.01,6.05,231581968,1652203770,3
2020/4/30,sz.002388,6.05,6.64,5.94,6.5,75996042,483434821.8,3
2019/10/31,sz.002389,10.85,11.13,10.08,10.41,67274298,712067363.1,3
2019/11/29,sz.002389,10.39,10.75,9.99,10.27,63687985,661907016.5,3
2019/12/31,sz.002389,10.28,11.44,10.16,11.1,109946766,1217135324,3
2020/1/23,sz.002389,11.15,15.41,11.11,12.35,532959323,7250416705,3
2020/2/28,sz.002389,11.12,16,10.01,12.78,638784544,8500067259,3
2020/3/31,sz.002389,13.13,14.38,11,11.19,418133116,5372695953,3
2020/4/30,sz.002389,11.18,12.86,11.01,12.09,307582903,3695730047,3
2019/10/31,sz.002396,31.2,31.87,28.8,31.36,212645055,6500473946,3
2019/11/29,sz.002396,31.26,34.38,30.14,31.68,216364745,6975894613,3
2019/12/31,sz.002396,31.7,37.09,30.88,35.56,310538681,10824846326,3
2020/1/23,sz.002396,35.8,40.3,33.89,34.41,210472423,7717686427,3
2020/2/28,sz.002396,30.97,46.23,30.97,41.6,432735166,17572910453,3
2020/3/31,sz.002396,42.93,49.68,36.51,36.7,472469128,20227858526,3
2020/4/30,sz.002396,36.51,40.02,34.2,37.47,286920694,10688019360,3
2019/10/31,sz.002402,12.88,13.59,11.32,11.83,610321419,7603239300,3
2019/11/29,sz.002402,11.71,12.46,10.47,10.84,605048308,6999278149,3
2019/12/31,sz.002402,10.85,13.46,10.83,12.93,867137142,10885998041,3
2020/1/23,sz.002402,13.05,14.35,12.54,12.75,618114991,8408098048,3
2020/2/28,sz.002402,11.48,18.98,10.4,16.1,1873267193,29779571430,3
2020/3/31,sz.002402,16.75,17.85,11.98,12.11,1179029705,17666920934,3
2020/4/30,sz.002402,12.18,14.21,12.1,14.02,829280742,11017706699,3
2019/10/31,sz.002413,5.95,6.08,5.27,5.28,174126877,990099064.3,3
2019/11/29,sz.002413,5.28,5.53,5.08,5.15,146430819,771482543.7,3
2019/12/31,sz.002413,5.18,5.77,5.09,5.44,230012958,1251723068,3
2020/1/23,sz.002413,5.47,6.26,5.45,5.6,370800281,2153288391,3
2020/2/28,sz.002413,5.04,10.71,4.54,7.74,1510708369,11786679297,3
2020/3/31,sz.002413,7.96,9.27,6.51,6.61,1515482624,12379004169,3
2020/4/30,sz.002413,6.61,9.19,6.52,8.13,1116425899,8610849470,3
2019/10/31,sz.002414,24,24.15,20.92,21.78,121570888,2729879424,3
2019/11/29,sz.002414,21.76,21.95,19.11,19.72,117119134,2395483024,3
2019/12/31,sz.002414,19.7,21.84,19.6,21,172994554,3551276593,3
2020/1/23,sz.002414,21.02,33.8,20.91,31.07,259632498,7100732100,3
2020/2/28,sz.002414,31.13,55.75,28.51,47.43,539265176,22256978686,3
2020/3/31,sz.002414,49.7,50.35,32.78,33.75,317855028,13050684613,3
2020/4/30,sz.002414,33.68,41.34,32.95,40.89,219285386,8311090920,3
2019/10/31,sz.002415,30.35,33.15,29.33,32.35,837871095,26106934115,3
2019/11/29,sz.002415,32.25,35.1,30.93,31.41,836149522,27713684736,3
2019/12/31,sz.002415,31.68,33.6,30.13,32.74,929743735,29472582135,3
2020/1/23,sz.002415,32.9,37,32.57,36,776512155,27311213761,3
2020/2/28,sz.002415,32.4,40.09,32.4,35,1249087972,45492048454,3
2020/3/31,sz.002415,34.98,36.95,27,27.9,1387443799,43578498410,3
2020/4/30,sz.002415,28.1,32.25,27.87,32.06,990937881,29996976016,3
2019/10/31,sz.002429,2.8,3.05,2.76,2.95,334999367,974876773.7,3
2019/11/29,sz.002429,2.94,3.12,2.77,2.92,487760814,1439262782,3
2019/12/31,sz.002429,2.92,3.84,2.87,3.48,1431757121,4916205596,3
2020/1/23,sz.002429,3.51,4.11,3.48,3.89,1287913633,4879466399,3
2020/2/28,sz.002429,3.5,6.97,3.5,5.36,4001117815,20440335671,3
2020/3/31,sz.002429,5.55,6.02,4.06,4.11,2864416238,14331284021,3
2020/4/30,sz.002429,4.09,4.88,4.07,4.47,1292154850,5730454913,3
2019/10/31,sz.002436,7.68,8.17,7.19,7.57,855312271,6601332994,3
2019/11/29,sz.002436,7.54,7.99,6.67,7.01,987098462,7307405158,3
2019/12/31,sz.002436,7.02,8.82,6.98,8.14,1399404789,11151095869,3
2020/1/23,sz.002436,8.19,11.33,8.09,10.47,1465788557,13556204711,3
2020/2/28,sz.002436,9.42,17.96,8.48,13.17,2870235044,37428090399,3
2020/3/31,sz.002436,13.61,17.16,10.73,10.89,2709424923,38151336019,3
2020/4/30,sz.002436,10.96,12.45,10.41,11.94,1292647724,15087426326,3
2019/10/31,sz.002446,9.34,9.66,8.58,8.9,225796524,2077736246,3
2019/11/29,sz.002446,8.91,10.38,8.88,9.76,609938608,5977809835,3
2019/12/31,sz.002446,9.76,10.45,8.79,9.05,908253024,8799296183,3
2020/1/23,sz.002446,9.15,9.79,8.55,8.77,575802109,5398627929,3
2020/2/28,sz.002446,7.89,9.67,7.03,8.06,1088899209,8990708053,3
2020/3/31,sz.002446,8,10.2,7.42,7.43,1459730619,13308004130,3
2020/4/30,sz.002446,7.42,8.2,6.87,7.29,406418050,3103785683,3
2019/10/31,sz.002449,11.08,11.2,9.79,9.92,183555896,1923321576,3
2019/11/29,sz.002449,9.89,10.91,9.89,10.33,157415514,1623286975,3
2019/12/31,sz.002449,10.39,14.73,10.26,12.79,858865898,11071284959,3
2020/1/23,sz.002449,12.93,14.88,12.86,13.72,511736253,7175577891,3
2020/2/28,sz.002449,12.35,16.95,11.5,13.57,876489987,12719400084,3
2020/3/31,sz.002449,13.81,14.83,10.7,10.96,505402036,6630638496,3
2020/4/30,sz.002449,11.05,12.13,9.52,10.41,404672531,4444464104,3
2019/10/31,sz.002456,12.11,12.27,10.07,11.18,2364083338,26486320289,3
2019/11/29,sz.002456,11.08,13.52,10.86,12.63,2890573172,36039821682,3
2019/12/31,sz.002456,12.64,18.12,12.5,15.6,3778439649,58600208064,3
2020/1/23,sz.002456,15.75,19.2,15.31,17.92,2844108049,47808415629,3
2020/2/28,sz.002456,16.13,23.23,14.65,18.5,4616184680,84124422920,3
2020/3/31,sz.002456,19,20.79,13.15,13.64,3405789592,56231469117,3
2020/4/30,sz.002456,13.62,15.47,13.27,15.2,2689876876,39129855900,3
2019/10/31,sz.002463,24.96,27.25,21.55,21.69,1336602244,32980878143,3
2019/11/29,sz.002463,21.52,23.68,20.58,22.49,1401260240,31048460806,3
2019/12/31,sz.002463,22.49,25.58,21.39,22.21,1403296808,32672026403,3
2020/1/23,sz.002463,22.49,25.36,22.26,23.97,1095059329,26230631122,3
2020/2/28,sz.002463,21.57,31.48,19.41,26.1,2165568077,54528570344,3
2020/3/31,sz.002463,27.11,30.96,23.33,23.68,1823778072,49526300991,3
2020/4/30,sz.002463,23.69,27.28,23.1,26.86,885292171,22520087531,3
2019/10/31,sz.002465,9.75,9.98,9.18,9.62,261233306,2514738405,3
2019/11/29,sz.002465,9.59,10.44,9.41,10.27,408610021,4033472361,3
2019/12/31,sz.002465,10.26,11.49,10.19,10.83,738697827,7866957769,3
2020/1/23,sz.002465,10.89,12.65,10.8,11.92,749803688,8872974749,3
2020/2/28,sz.002465,10.73,13.86,9.8,11.99,1487559311,18136333004,3
2020/3/31,sz.002465,12.2,13.46,10.61,11.28,1339736038,16564684040,3
2020/4/30,sz.002465,11.31,12.67,11.1,12.11,651958333,7822889175,3
2019/10/31,sz.002475,27.2,34.1,24.4,31.81,1199829155,35380343541,3
2019/11/29,sz.002475,31.81,35.8,31.28,34.03,1410051837,47890018257,3
2019/12/31,sz.002475,33.81,37.8,32.7,36.5,1399993499,50153561005,3
2020/1/23,sz.002475,37,47.53,36.35,45.15,1023587113,42125534030,3
2020/2/28,sz.002475,40.64,51.63,40.64,47.8,1869009235,85861530937,3
2020/3/31,sz.002475,48.01,50.6,33.9,38.16,2317104076,94643387720,3
2020/4/30,sz.002475,38,48.2,37.9,47.31,1468145260,61650004960,3
2019/10/31,sz.002484,6.69,7.05,5.9,6.4,105186004,704136562.8,3
2019/11/29,sz.002484,6.36,7.15,6.36,6.98,172284117,1178802853,3
2019/12/31,sz.002484,6.98,8.25,6.97,7.84,328308810,2485482662,3
2020/1/23,sz.002484,7.91,8.65,7.78,8.28,224799311,1833747673,3
2020/2/28,sz.002484,7.45,12.45,6.72,9.36,803354441,7835789371,3
2020/3/31,sz.002484,9.55,10.24,7.82,7.85,566775391,5339178467,3
2020/4/30,sz.002484,7.82,9.28,7.8,9.21,288890660,2529841272,3
2019/10/31,sz.002506,6.7,6.7,6.35,6.42,546435144,3554028228,3
2019/11/29,sz.002506,6.41,6.85,5.69,6.14,905317459,5830617537,3
2019/12/31,sz.002506,6.12,6.45,5.47,5.91,1418368022,8522673719,3
2020/1/23,sz.002506,5.88,6.15,5.3,5.89,1205736742,6874426751,3
2020/2/28,sz.002506,5.4,6.1,4.77,5.52,1962788796,10948970659,3
2020/3/31,sz.002506,5.52,5.79,3.01,3.03,4716182736,19319130807,3
2020/4/30,sz.002506,3.02,3.17,2.41,2.52,4422662767,12691938320,3
2019/10/31,sz.002512,5.12,6.91,5.1,5.58,1192503609,7244664635,3
2019/11/29,sz.002512,5.58,5.75,4.82,4.9,532963472,2866112510,3
2019/12/31,sz.002512,4.9,6.9,4.79,6.45,1140770684,6832944035,3
2020/1/23,sz.002512,6.45,7.81,5.84,6.02,1053287465,7374467255,3
2020/2/28,sz.002512,5.42,7.26,4.88,6.1,1092963897,7015158059,3
2020/3/31,sz.002512,6.08,6.72,5,5.04,609670522,3594440898,3
2020/4/30,sz.002512,5,6.21,4.97,5.44,710676279,4071711765,3
2019/10/31,sz.002519,3.86,4.04,3.68,3.73,124177706,481593874.2,3
2019/11/29,sz.002519,3.73,3.92,3.47,3.6,118681403,430869106.6,3
2019/12/31,sz.002519,3.6,4.11,3.56,3.92,194794186,748556788.7,3
2020/1/23,sz.002519,3.93,4.55,3.93,4.06,283689699,1192078522,3
2020/2/28,sz.002519,3.65,4.71,3.29,4.15,472502640,1971775406,3
2020/3/31,sz.002519,4.28,5.2,3.95,3.97,1083823524,5104214995,3
2020/4/30,sz.002519,3.98,4.32,3.7,4.24,357047156,1456349756,3
2019/10/31,sz.002528,4.26,4.95,4.13,4.7,258978404,1170607447,3
2019/11/29,sz.002528,4.56,6.55,4.47,5.52,946818147,5211422231,3
2019/12/31,sz.002528,5.6,5.78,5.06,5.26,556108700,3020124439,3
2020/1/23,sz.002528,5.3,5.56,4.83,4.9,227203880,1210855595,3
2020/2/28,sz.002528,4.41,5.64,3.97,4.8,460787888,2301907622,3
2020/3/31,sz.002528,4.83,6.18,4.66,4.67,543889188,2947394913,3
2020/4/30,sz.002528,4.67,5.37,4.26,4.49,184577149,897223642.5,3
2019/10/31,sz.002577,9.63,9.95,9.02,9.39,41479017,394822598.5,3
2019/11/29,sz.002577,9.28,12.8,8.95,10.32,274771016,3061877608,3
2019/12/31,sz.002577,10.38,16.56,10.16,12.85,488920413,6911408392,3
2020/1/23,sz.002577,13,14.1,10.98,11.39,158528150,2076512814,3
2020/2/28,sz.002577,10.25,12.52,9.23,10.67,163681749,1856806225,3
2020/3/31,sz.002577,10.72,12.08,9.26,9.33,117294583,1259420263,3
2020/4/30,sz.002577,9.21,10.44,9,10.19,83649192,824718487.2,3
2019/10/31,sz.002579,11.16,12.98,10.95,11.58,184754780,2225050402,3
2019/11/29,sz.002579,11.5,12.05,10.85,11.85,149026304,1715419623,3
2019/12/31,sz.002579,11.95,15.12,11.76,13.92,332592110,4570311761,3
2020/1/23,sz.002579,14.05,16.51,13.87,15.25,228792252,3394007380,3
2020/2/28,sz.002579,13.73,18.79,12.49,15.26,440252661,7169149323,3
2020/3/31,sz.002579,15.48,16.73,12.12,12.5,225095856,3278458948,3
2020/4/30,sz.002579,12.46,14.5,12.25,13.59,180279393,2464321661,3
2019/10/31,sz.002583,10.34,10.34,8.99,9,289314064,2820254973,3
2019/11/29,sz.002583,8.99,9.25,8.45,8.88,214752277,1899983076,3
2019/12/31,sz.002583,8.89,9.66,8.2,8.41,390831736,3489595939,3
2020/1/23,sz.002583,8.47,9.08,8.15,8.22,321826610,2806140685,3
2020/2/28,sz.002583,7.4,9.23,6.75,7.67,1325229579,10678786797,3
2020/3/31,sz.002583,7.5,8.63,5.83,5.83,1164201845,8843004001,3
2020/4/30,sz.002583,5.78,6.8,5.75,6.56,578420150,3617773223,3
2019/10/31,sz.002587,6.23,7.41,5.81,6.5,185264219,1226549049,3
2019/11/29,sz.002587,6.4,8.07,6.29,6.65,520270173,3785326665,3
2019/12/31,sz.002587,6.73,8.67,6.54,7.8,505098899,3910414254,3
2020/1/23,sz.002587,7.9,8.79,7.66,7.82,335030020,2801122498,3
2020/2/28,sz.002587,7.04,8.42,6.34,7.17,407625272,3104702627,3
2020/3/31,sz.002587,7.25,8.1,6.28,6.31,270461755,1959601085,3
2020/4/30,sz.002587,6.29,7.78,5.9,6.09,261970799,1766837849,3
2019/10/31,sz.002600,9.6,10.83,8.95,10.19,2552260422,25490021797,3
2019/11/29,sz.002600,10,12.15,9.98,10.47,3138554527,34286397986,3
2019/12/31,sz.002600,10.43,12.28,9.91,10.85,2891142596,32141441476,3
2020/1/23,sz.002600,10.98,13.55,10.84,12.96,2028778599,24966401977,3
2020/2/28,sz.002600,11.66,13.78,10.54,11.33,2993677502,36624520897,3
2020/3/31,sz.002600,11.54,12.51,7.83,8.22,2631415834,25907432332,3
2020/4/30,sz.002600,8.18,9.42,8,9.28,2162363277,18973162180,3
2019/10/31,sz.002618,12.55,12.78,11.6,11.94,74374159,912819414.9,3
2019/11/29,sz.002618,11.85,12.41,11.1,12.08,84253320,994130615.6,3
2019/12/31,sz.002618,12.02,13.25,11.99,12.33,116962767,1480155645,3
2020/1/23,sz.002618,12.4,14.08,12.35,12.56,142016333,1894993600,3
2020/2/28,sz.002618,11.3,15.38,10.17,12.09,314645597,4074134077,3
2020/3/31,sz.002618,12.29,13.12,9.8,9.84,205540431,2371046645,3
2020/4/30,sz.002618,9.83,10.86,8.22,8.92,119570149,1175418707,3
2019/10/31,sz.002635,14.56,15.29,13.66,14.17,220507958,3200739671,3
2019/11/29,sz.002635,14.1,15.94,14.08,14.9,440337302,6648632789,3
2019/12/31,sz.002635,14.92,18.36,14.81,16.67,679741206,11477025124,3
2020/1/23,sz.002635,16.75,26.39,16.59,24.6,652273191,13931237306,3
2020/2/28,sz.002635,23.6,32.44,22.15,22.15,972547966,27234550666,3
2020/3/31,sz.002635,22.68,24.45,17.32,17.62,460413841,9763397013,3
2020/4/30,sz.002635,17.9,20.34,16.58,19.14,367035794,6836573084,3
2019/10/31,sz.002636,9.02,9.38,8.1,8.2,98230125,863187597.4,3
2019/11/29,sz.002636,8.2,8.49,7.5,7.86,74205978,590067703.3,3
2019/12/31,sz.002636,7.82,9.16,7.76,8.57,134884834,1153266993,3
2020/1/23,sz.002636,8.62,9.37,8.5,8.63,143635621,1295529142,3
2020/2/28,sz.002636,7.77,11.49,7.03,9.04,405249153,3788234397,3
2020/3/31,sz.002636,9.13,9.74,7.73,7.96,228680526,2025797398,3
2020/4/30,sz.002636,7.89,8.39,7.26,8.01,89673210,722101358.6,3
2019/10/31,sz.002655,10.31,14.3,9.31,13.25,623572475,7522806539,3
2019/11/29,sz.002655,13,15.49,11.84,12.5,794899128,10827446307,3
2019/12/31,sz.002655,13.19,17.88,13.02,13.39,1504694575,22604067906,3
2020/1/23,sz.002655,13.55,14.99,12.5,12.61,491264342,6849640935,3
2020/2/28,sz.002655,11.35,13.72,10.22,11.36,671848489,8257104468,3
2020/3/31,sz.002655,11.47,12.97,9.12,9.2,421794049,4737757010,3
2020/4/30,sz.002655,9.21,10.32,8.02,9.09,265687071,2492179583,3
2019/10/31,sz.002660,8.75,9.74,7.95,7.99,278402725,2510703276,3
2019/11/29,sz.002660,7.96,8.3,7.42,7.56,124867996,990964613,3
2019/12/31,sz.002660,7.56,10.23,7.47,8.77,290984715,2561072542,3
2020/1/23,sz.002660,8.81,9.86,8.65,8.82,182644787,1706370577,3
2020/2/28,sz.002660,7.94,9.68,7.15,8.69,206438239,1789731938,3
2020/3/31,sz.002660,8.8,10.36,8.11,9.8,351201489,3338296723,3
2020/4/30,sz.002660,9.72,11.65,9.48,10.63,334953195,3571088139,3
2019/10/31,sz.002729,37.56,39.5,32.42,39.01,8741867,320356681.3,3
2019/11/29,sz.002729,39.5,40.2,35.37,39.66,8567731,329757864.2,3
2019/12/31,sz.002729,39.66,50.25,37.03,50.25,11093189,475983520.6,3
2020/1/23,sz.002729,50.25,53.96,42.06,44.92,17525585,835064204,3
2020/2/28,sz.002729,40.43,49.66,36.39,47.98,13438973,602995454.2,3
2020/3/31,sz.002729,49,49.4,38,38.85,10450250,458134798.3,3
2020/4/30,sz.002729,38.96,39.78,31.1,34.35,7995207,293897347.7,3
2019/10/31,sz.002782,10.31,11.12,9.98,10.6,34453100,364045883.3,3
2019/11/29,sz.002782,10.43,10.74,9.9,10.03,33728573,347074824.3,3
2019/12/31,sz.002782,10.03,10.85,10,10.61,62489601,652900373.3,3
2020/1/23,sz.002782,10.65,11.84,10.57,10.72,80583555,903166236.2,3
2020/2/28,sz.002782,9.65,11.2,8.69,9.39,88093748,895128319.9,3
2020/3/31,sz.002782,9.43,11.07,9.1,9.42,144055197,1460769623,3
2020/4/30,sz.002782,9.39,11.07,9.37,10.92,141233433,1447438509,3
2019/10/31,sz.002792,26.57,28.19,25.1,26.27,80695223,2141969967,3
2019/11/29,sz.002792,26.4,27.5,23.6,24.3,79530496,2031962631,3
2019/12/31,sz.002792,24.48,27.4,24.25,26.72,109742476,2882862031,3
2020/1/23,sz.002792,26.87,29.37,26.31,27.13,123472505,3430300181,3
2020/2/28,sz.002792,24.42,33.55,22.2,27.93,262692198,7337721033,3
2020/3/31,sz.002792,28,38,26.7,27,371792559,11833345391,3
2020/4/30,sz.002792,26.95,28.59,24.55,25.93,128492830,3439242891,3
2019/10/31,sz.002796,37.07,41.03,35.41,36.09,75025412,2830314931,3
2019/11/29,sz.002796,36.1,36.99,31.85,31.92,55628467,1904787938,3
2019/12/31,sz.002796,32,38.25,31.67,36,105139493,3787414415,3
2020/1/23,sz.002796,36.65,40.28,36.02,36.87,109537394,4166810996,3
2020/2/28,sz.002796,33.18,48.68,29.92,42.4,192231026,7717092347,3
2020/3/31,sz.002796,45,51.24,35.69,35.71,239862868,10416737931,3
2020/4/30,sz.002796,35.8,38.56,33.61,35.3,68452926,2490128705,3
2019/10/31,sz.002806,14.24,15.81,13.52,13.52,31898546,468783732.1,3
2019/11/29,sz.002806,13.58,14.16,12.25,12.48,23492457,310137474.6,3
2019/12/31,sz.002806,12.65,14.93,12.41,13.89,61038771,845464145.8,3
2020/1/23,sz.002806,13.97,15.6,13.35,13.59,41362854,600365634.2,3
2020/2/28,sz.002806,12.23,16.11,11.01,13.01,71153448,978193022.4,3
2020/3/31,sz.002806,13,14,11.88,11.88,45632210,593936522.9,3
2020/4/30,sz.002806,12.01,13.07,10.65,11.38,33556138,410104833.7,3
2019/10/31,sz.002813,25.8,27,23.68,23.9,18004026,459625648.5,3
2019/11/29,sz.002813,23.98,25.43,22.44,23.02,15128377,358238153.8,3
2019/12/31,sz.002813,23.2,26.5,22.85,24.24,30192764,745122759.6,3
2020/1/23,sz.002813,24.42,26.4,22.71,23.63,26211990,653982137.2,3
2020/2/28,sz.002813,21.5,31.65,19.53,25.64,52793228,1395020583,3
2020/3/31,sz.002813,25.6,27.3,21.03,21.79,67181479,1679331603,3
2020/4/30,sz.002813,22.01,23.5,18.5,19.75,22502449,488820825,3
2019/10/31,sz.002815,18.55,19.13,16.59,16.85,169880288,3037171655,3
2019/11/29,sz.002815,16.81,18.06,14.76,15.32,195238210,3217442045,3
2019/12/31,sz.002815,15.34,18.46,15.12,17.29,307031211,5239135433,3
2020/1/23,sz.002815,17.43,19.54,17.28,18.38,275806146,5136034030,3
2020/2/28,sz.002815,16.54,23.23,14.99,18.86,452928144,8788729152,3
2020/3/31,sz.002815,19.39,23.32,15.79,16.53,596541833,11927375063,3
2020/4/30,sz.002815,16.49,18.04,15.65,17.73,221838242,3785665166,3
2019/10/31,sz.002829,22.08,22.2,19.95,20.6,13780993,291242059.9,3
